episode,rewards,loss,l2_grad,max_grad
890,90.90,138.89,0.3802,5.3790
891,127.18,147.86,0.3884,7.0608
892,141.22,144.25,0.6463,11.0269
893,136.40,288.20,0.6329,7.6222
894,-0.62,-229.20,0.6281,8.1372
895,137.12,209.80,0.5508,6.7732
896,117.98,216.07,0.4844,5.6282
897,121.05,198.42,0.4196,4.6185
898,131.52,25.03,0.4927,6.3322
899,135.89,260.10,0.7143,8.1634
900,-32.73,-199.73,1.2080,19.2251
901,89.37,66.68,1.2813,17.3134
902,9.72,-255.46,0.7031,11.4382
903,85.51,39.60,0.5689,7.8285
904,30.17,-251.41,0.3151,4.7274
905,155.21,280.57,0.5922,7.2121
906,7.66,-215.70,1.4181,20.7082
907,91.44,205.74,0.5470,6.8356
908,31.35,-60.76,0.6806,7.4546
909,247.73,70.76,1.2365,17.8447
910,59.14,150.33,1.0857,10.7726
911,84.06,248.79,1.2109,17.2961
912,176.27,354.05,1.3737,18.8413
913,-23.01,-152.62,0.3690,3.6039
914,120.88,162.71,1.0305,12.6732
915,4.43,85.25,1.4533,16.8205
916,164.89,341.77,0.8762,10.3753
917,-9.97,-168.25,0.3802,4.9940
918,133.98,175.15,0.7097,10.4648
919,97.89,260.04,0.9469,10.5121
920,127.01,267.17,1.5754,24.2860
921,63.95,-70.04,0.4908,5.4431
922,-21.89,-104.63,0.4703,5.4080
923,171.88,366.73,0.5370,7.2859
924,52.33,-50.30,0.2231,2.4535
925,-4.02,-85.91,0.5029,7.5975
926,7.86,-83.44,0.6421,10.2116
927,117.49,247.03,0.4126,4.6613
928,105.32,250.99,1.6502,18.8501
929,82.47,322.79,1.5696,15.8829
930,57.04,-24.68,0.3566,4.6836
931,123.67,446.33,0.8732,9.9801
932,-21.01,-66.02,0.3345,3.8592
933,-29.14,-58.22,0.3040,4.0264
934,173.93,398.40,1.8484,23.8952
935,12.51,-52.50,0.3521,5.8962
936,47.36,-28.68,0.1373,1.8026
937,-37.70,-80.70,0.7363,9.3870
938,198.02,448.73,0.8403,11.0165
939,47.36,-43.81,0.5208,6.0756
940,4.73,-50.39,0.3237,4.1140
941,78.55,287.86,0.4328,6.2498
942,71.23,-16.67,0.2758,3.4926
943,-151.16,-14.15,0.5502,5.2319
944,165.29,496.29,1.7836,24.3665
945,128.87,470.11,1.6043,25.2222
946,47.46,-24.85,0.2535,2.6141
947,128.41,391.37,1.8274,23.3320
948,76.07,-29.65,0.2580,3.6665
949,59.39,-40.42,0.3007,4.0370
950,-9.64,-25.07,0.3528,3.7497
951,76.88,455.73,2.3693,32.5608
952,-6.49,-41.51,0.3796,5.4182
953,-62.07,-69.58,0.3815,4.5397
954,37.32,-54.64,0.2750,3.1446
955,-8.03,-66.32,0.4443,7.6540
956,137.63,382.84,0.6834,6.9309
957,153.63,502.43,1.1487,16.5713
958,-39.07,-88.89,0.4844,5.9017
959,125.30,428.48,1.0400,10.7855
960,143.38,403.07,1.3030,13.9587
961,24.27,-61.56,0.5867,9.0107
962,42.13,-78.46,0.2326,3.0409
963,195.85,348.49,1.2288,19.1708
964,21.59,-47.23,0.4310,5.1468
965,8.40,-32.05,0.2579,3.7735
966,16.11,-51.93,0.4226,6.0508
967,69.48,-24.40,0.2526,2.3429
968,135.45,284.63,2.2033,29.9951
969,-10.81,-36.57,0.3157,3.3241
970,167.92,406.69,1.7898,27.0025
971,223.41,107.95,1.3032,17.7936
972,-34.46,-26.41,0.1064,2.3279
973,-6.53,-43.63,0.2728,3.2964
974,120.91,362.10,1.4567,27.5051
975,-22.91,-54.27,0.1516,1.9549
976,-148.54,199.47,1.3925,15.6792
977,38.30,-21.59,0.1292,1.4643
978,168.44,341.12,0.5740,13.0544
979,165.73,310.36,1.3780,23.8461
980,-6.56,-34.52,0.5312,6.4313
981,28.06,-65.32,0.5441,7.1459
982,177.11,341.15,1.1134,13.9925
983,167.60,218.44,1.7826,24.0733
984,122.78,196.66,1.9505,21.7575
985,189.49,270.80,1.4142,18.4156
986,50.93,-84.54,0.4661,5.2993
987,129.57,312.93,1.2273,18.0301
988,90.77,326.62,0.9125,13.8792
989,132.85,289.43,0.9729,13.5596
990,20.02,-84.40,0.2362,2.9482
991,137.24,192.47,1.0278,13.6872
992,150.74,216.83,0.8558,13.2348
993,114.70,254.30,0.3715,6.0164
994,134.42,181.17,1.8410,27.9584
995,150.88,249.07,1.3866,17.8986
996,19.48,-79.00,0.4138,5.3080
997,5.24,-88.78,0.2292,3.0511
998,94.13,-54.61,1.0243,13.7437
999,44.53,47.63,1.0469,16.1452
1000,91.61,136.15,0.5931,6.6729
1001,143.51,234.10,0.9912,12.1938
1002,95.27,178.20,0.5219,8.8170
1003,78.61,128.51,1.8460,20.7055
1004,115.46,215.45,0.8038,12.0933
1005,122.82,72.04,2.2720,35.4935
1006,144.31,87.73,0.6373,8.7173
1007,112.78,219.87,0.6563,11.4007
1008,136.51,321.97,0.4175,6.4710
1009,89.81,266.60,0.8946,13.4359
1010,47.71,101.54,0.9802,14.2994
1011,107.05,98.66,0.5648,8.3727
1012,111.34,243.57,0.4458,6.6498
1013,11.39,-181.02,0.6553,10.7971
1014,130.79,210.66,0.3247,5.1400
1015,112.98,180.70,0.7979,11.6308
1016,122.66,96.48,0.6938,9.5165
1017,118.83,242.97,0.6329,8.8619
1018,114.51,198.74,0.6797,10.0726
1019,116.66,142.07,0.5082,6.3457
1020,136.10,191.30,0.7579,12.0740
1021,122.39,79.83,0.9173,15.0744
1022,-7.28,-198.76,0.4712,7.9068
1023,130.66,151.53,0.5877,10.4016
1024,147.52,174.80,0.4388,5.3990
1025,19.97,-183.73,0.7513,10.2386
1026,128.18,55.36,0.6736,10.4365
1027,142.80,142.74,0.8821,10.0673
1028,146.61,235.38,0.5659,12.9217
1029,147.49,154.53,0.9148,12.0759
1030,135.10,188.11,0.3913,5.2928
1031,177.49,48.52,0.8101,11.5929
1032,113.53,195.52,0.5066,7.5122
1033,182.69,181.54,0.5187,7.3259
1034,70.60,-121.71,1.1688,14.3171
1035,18.09,-244.55,0.6452,7.5248
1036,134.74,103.06,0.3965,5.2989
1037,-16.79,-271.54,0.4483,5.4696
1038,8.81,-275.21,0.7941,9.8807
1039,43.35,60.28,0.8421,11.5816
1040,5.79,-81.43,0.8770,13.4617
1041,128.86,312.09,0.6930,10.8161
1042,14.68,-136.71,0.6811,8.1676
1043,123.08,347.80,1.2509,17.6917
1044,202.43,405.21,1.7131,18.2024
1045,122.17,367.41,1.2830,15.9038
1046,124.81,332.34,1.6265,24.0136
1047,158.11,353.15,1.0537,16.2975
1048,129.30,362.32,1.5439,18.2205
1049,124.83,286.24,1.0202,14.9864
1050,118.62,252.07,1.5247,23.7072
1051,-14.12,-106.67,0.6356,10.8759
1052,151.50,207.04,2.3037,30.7899
1053,99.00,99.78,0.8152,8.7481
1054,143.13,262.50,0.5043,6.2221
1055,12.78,-102.64,0.6043,6.3892
1056,-0.09,-139.90,0.4399,7.7968
1057,137.67,248.76,1.2548,18.9754
1058,152.76,262.78,1.7378,24.7374
1059,147.92,215.67,1.3881,16.5679
1060,139.57,235.58,0.5494,6.6327
1061,124.52,282.06,1.0119,15.8643
1062,152.21,259.73,0.4538,4.4536
1063,130.12,11.91,0.8680,12.6291
1064,-134.93,38.78,1.1699,13.4789
1065,102.61,263.13,1.2622,15.6183
1066,141.39,231.97,0.9015,11.2905
1067,163.11,283.61,1.0182,11.4731
1068,8.80,-105.64,0.7429,11.3636
1069,-5.08,-92.08,0.3917,5.0131
1070,116.08,266.12,1.0875,14.4493
1071,102.56,280.77,0.8393,11.5959
1072,159.90,275.42,0.8447,12.5123
1073,135.76,166.65,1.2873,22.1392
1074,162.25,206.37,0.7916,9.0809
1075,126.02,222.48,0.8035,10.7875
1076,34.30,-195.51,0.3439,3.8676
1077,11.25,-197.33,0.9073,16.5007
1078,-39.98,-215.93,0.6277,9.2798
1079,120.39,179.30,0.3456,3.8276
1080,112.61,174.83,0.5808,9.3723
1081,117.71,30.71,0.6344,6.3992
1082,13.45,-208.49,1.2268,19.2763
1083,154.74,-7.78,1.1282,14.0189
1084,115.98,230.13,0.4445,4.4340
1085,80.75,45.85,2.1295,34.1204
1086,133.94,118.79,0.9278,11.7115
1087,128.56,278.62,1.3865,18.6497
1088,-63.49,-277.11,0.7507,9.2529
1089,121.08,102.81,0.5352,8.4200
1090,113.33,144.51,0.7239,11.7836
1091,100.43,250.64,1.0264,18.5864
1092,94.59,137.32,0.3689,6.0345
1093,28.13,-56.03,1.5865,17.0782
1094,134.35,128.50,0.7997,9.5057
1095,112.52,119.36,0.7085,7.5422
1096,111.13,222.19,0.9732,20.7980
1097,162.54,174.74,0.8023,12.8019
1098,-6.13,-258.77,0.8595,10.2152
1099,144.62,186.17,0.5983,9.0289
1100,5.71,-136.04,0.3910,6.1787
1101,170.20,253.14,1.3608,19.5363
1102,127.71,212.05,0.5692,7.5247
1103,164.34,261.47,1.5169,22.8794
1104,122.62,148.93,0.9339,16.3010
1105,105.60,190.30,0.6937,11.4258
1106,149.58,237.92,0.9940,13.4150
1107,119.84,135.47,0.6161,7.5848
1108,135.40,210.38,1.1157,18.1695
1109,139.65,91.58,0.7002,10.5398
1110,122.55,139.98,0.6619,11.0080
1111,155.71,181.09,1.2608,15.4442
1112,135.14,68.23,0.6456,8.2572
1113,152.62,63.45,0.6545,7.9173
1114,87.12,135.11,0.3575,4.5396
1115,101.50,113.52,0.4789,6.7807
1116,122.54,79.09,0.5118,6.5439
1117,166.65,25.13,0.8019,8.8852
1118,1.05,-179.32,0.5848,7.5731
1119,101.67,130.04,0.3941,5.8318
1120,112.14,56.97,0.4778,5.4556
1121,110.10,122.86,0.8180,14.3453
1122,140.74,120.02,0.5261,6.0057
1123,134.01,170.76,0.5075,6.3732
1124,132.56,181.88,0.8424,11.8355
1125,109.22,109.56,0.6587,11.9909
1126,125.08,-50.80,0.7921,12.6706
1127,116.43,210.40,1.7790,28.9488
1128,105.36,80.86,0.4776,5.6376
1129,107.79,48.31,0.7062,11.2057
1130,-35.89,-253.69,0.3671,5.7689
1131,110.41,186.96,0.9756,14.0261
1132,147.36,96.20,0.7198,9.2131
1133,19.38,-270.41,0.7399,14.9345
1134,133.68,159.84,0.1855,2.2321
1135,-0.36,-297.35,0.4171,5.5608
1136,221.30,-234.07,2.1073,33.1093
1137,159.23,-230.89,2.6614,36.2125
1138,154.19,228.87,0.6558,8.1318
1139,1.11,-141.86,0.4587,7.0564
1140,175.65,223.76,1.0745,13.3028
1141,146.57,177.23,1.1272,14.9010
1142,125.94,135.65,0.7855,8.8867
1143,-28.69,-234.47,0.2783,5.5587
1144,165.52,185.80,1.1179,17.0220
1145,289.40,-52.38,1.1317,21.6414
1146,132.28,214.29,0.8285,13.4972
1147,122.76,192.44,1.2720,20.5566
1148,142.03,219.58,1.6757,22.0415
1149,149.79,161.48,0.7736,8.6913
1150,128.47,178.61,2.6816,38.6452
1151,122.35,174.13,1.1678,18.5543
1152,50.93,-145.41,0.5229,7.8265
1153,133.04,208.30,0.6267,11.1646
1154,15.93,-111.01,0.5172,7.5852
1155,231.42,-82.54,1.0550,12.0405
1156,-14.40,-71.47,0.4695,7.9485
1157,165.35,247.84,0.8845,11.3226
1158,89.11,313.75,0.9070,15.5411
1159,111.43,195.85,1.1166,14.7680
1160,221.03,136.76,1.5963,27.1619
1161,122.83,316.58,1.2957,16.0856
1162,37.79,-98.31,0.6680,8.2423
1163,140.96,272.62,0.7567,10.0626
1164,62.43,-31.82,0.7136,13.0253
1165,284.84,-49.93,0.4051,4.2179
1166,149.33,177.04,0.7127,9.6571
1167,11.20,-164.45,0.7377,9.8274
1168,281.79,-102.30,1.1993,17.3947
1169,151.54,292.67,0.5791,7.7815
1170,253.50,61.11,0.9870,16.7193
1171,263.38,-88.22,0.7972,8.9106
1172,205.44,-144.45,2.0286,27.5084
1173,247.29,-8.94,0.7236,10.3273
1174,219.67,-65.83,0.8017,12.0456
1175,22.93,-102.05,0.4284,6.2837
1176,219.28,-210.90,0.5969,7.2287
1177,40.33,-116.53,0.3747,8.4211
1178,31.76,-146.03,0.4319,7.0398
1179,103.94,211.89,0.5905,7.4927
1180,287.50,-32.37,0.6461,8.8862
1181,237.41,-74.00,0.9098,13.3337
1182,28.56,-64.85,0.4440,6.0348
1183,257.53,61.62,1.4623,20.9493
1184,34.63,-66.21,0.4216,6.7132
1185,247.41,12.66,0.7488,12.4791
1186,258.68,63.89,0.6012,8.7697
1187,265.79,27.26,0.3991,4.6993
1188,-2.83,-78.91,0.2333,2.6164
1189,264.50,17.08,0.6072,10.0211
1190,59.73,-40.80,0.2261,2.4635
1191,245.30,46.10,0.4734,7.2095
1192,5.68,-56.43,0.3482,5.1680
1193,252.75,47.75,0.3879,6.0520
1194,249.79,63.72,0.4904,6.1716
1195,-16.55,-53.14,0.2419,3.5536
1196,3.33,-57.64,0.3409,5.5459
1197,32.63,-57.57,0.2122,2.9526
1198,32.26,-39.90,0.4244,7.0263
1199,44.50,-11.87,0.3004,3.8670
1200,245.40,33.94,0.6378,10.3239
1201,252.38,50.09,0.5746,9.6175
1202,234.35,37.62,0.3670,6.4147
1203,-60.47,8.95,0.5332,6.1178
1204,51.51,-5.77,0.2898,4.6762
1205,263.54,48.13,0.5786,10.2566
1206,274.40,63.62,0.3348,3.1943
1207,21.13,-23.96,0.1776,2.8585
1208,-6.12,-48.35,0.3397,7.0464
1209,1.56,-33.41,0.6960,11.4595
1210,183.93,208.43,1.1137,15.7504
1211,293.69,13.57,0.6044,8.1534
1212,29.39,-52.31,0.1493,2.6576
1213,46.83,-45.88,0.2234,2.0204
1214,259.42,59.23,0.4983,7.0716
1215,267.65,40.45,0.4946,6.0705
1216,45.52,-66.47,0.4642,7.8646
1217,59.35,-34.54,0.2641,4.6386
1218,35.85,-23.84,0.1968,3.1364
1219,214.36,3.81,0.3467,5.6157
1220,11.86,-80.11,0.5693,9.3839
1221,35.83,-40.19,0.2816,3.5215
1222,23.31,-43.79,0.1403,2.2496
1223,275.79,75.58,0.7242,10.8699
1224,245.77,-6.10,0.8983,13.6672
1225,-1.91,-42.17,0.3319,5.3811
1226,321.52,13.23,1.1288,12.8312
1227,296.46,53.84,0.7559,8.1729
1228,-31.54,-35.84,0.2693,3.3599
1229,8.28,-109.72,0.7966,12.1271
1230,18.24,-57.88,0.6144,10.5049
1231,29.76,-56.15,0.1370,1.5654
1232,27.62,-21.24,0.3091,5.6186
1233,55.85,-47.04,0.5485,6.5177
1234,-23.30,-56.28,0.3093,4.9959
1235,-17.63,-24.04,0.0972,1.3876
1236,7.00,-35.12,0.1556,1.5915
1237,212.24,-8.79,1.0399,17.0620
1238,13.40,-41.23,0.1578,3.0086
1239,258.43,96.92,0.9936,12.3477
1240,17.25,-6.52,0.2637,4.5177
1241,249.71,72.97,0.4194,5.0791
1242,241.42,31.90,0.6461,9.4519
1243,265.22,83.33,0.3979,4.2967
1244,53.12,-1.73,0.1171,2.0476
1245,255.49,46.09,0.1994,2.1113
1246,31.18,-3.32,0.1933,2.8651
1247,60.52,-3.75,0.1629,2.4914
1248,268.25,51.66,1.0717,13.8711
1249,45.92,-14.05,0.2364,4.2596
1250,5.05,-25.59,0.2235,3.0509
1251,35.79,-30.56,0.3270,4.1873
1252,49.68,-22.25,0.1497,1.8137
1253,255.07,32.60,0.7571,11.1043
1254,12.09,-47.14,0.2516,4.6862
1255,260.34,15.84,0.2866,3.6119
1256,24.92,-39.64,0.3388,5.7035
1257,240.61,19.62,0.2740,3.7219
1258,262.97,27.52,0.2459,2.6552
1259,-31.43,-49.70,0.4308,6.9297
1260,170.92,-51.10,1.3893,15.9797
1261,294.65,38.68,0.4678,5.7038
1262,198.09,-45.27,1.0022,10.8502
1263,-13.61,-60.99,0.3860,6.5458
1264,270.19,1.96,1.3038,18.1472
1265,221.71,-35.10,0.3845,6.1126
1266,242.49,30.45,0.3293,4.9518
1267,226.64,5.60,0.4733,5.8529
1268,33.26,-23.90,0.2193,3.6488
1269,303.01,20.23,0.9913,12.2884
1270,16.91,-33.36,0.4347,8.1160
1271,25.17,-57.69,0.2350,3.0152
1272,240.20,51.69,0.7376,9.3482
1273,269.15,26.90,0.7971,10.7592
1274,241.46,11.90,0.6929,10.9216
1275,273.54,67.11,0.9339,11.5764
1276,262.34,25.69,0.6911,11.2753
1277,240.25,1.43,1.4551,24.1276
1278,29.92,-24.56,0.3544,6.1641
1279,41.13,-35.67,0.2066,2.7448
1280,50.19,-36.22,0.3584,3.8059
1281,215.22,49.82,0.4110,6.3167
1282,224.04,2.43,0.7514,9.7048
1283,312.47,80.31,0.5103,5.2301
1284,288.34,17.84,0.5024,5.9421
1285,265.40,87.08,0.6984,10.7982
1286,-12.25,-47.05,0.3067,4.6115
1287,270.40,213.42,0.8576,11.9206
1288,261.31,19.27,0.2879,4.2320
1289,263.84,1.73,0.4860,7.4729
1290,26.82,-53.64,0.5454,5.8788
1291,265.38,29.19,0.3875,5.2781
1292,250.32,21.39,0.5112,8.3619
1293,261.86,-6.46,0.8709,11.4892
1294,239.93,10.69,0.3933,5.2105
1295,249.61,22.59,0.1918,3.1815
1296,242.12,25.87,0.5108,6.6080
1297,254.65,-23.84,0.3328,4.5368
1298,286.68,28.86,0.8253,10.7294
1299,257.37,85.69,0.4210,6.0634
1300,204.32,-51.80,0.7804,10.2950
1301,290.27,-0.77,0.5486,5.4451
1302,13.58,-92.54,0.5308,7.7097
1303,-5.23,-50.64,0.3515,5.4401
1304,264.33,21.71,0.3510,5.5160
1305,7.95,-59.16,0.2881,5.4129
1306,40.92,-44.69,0.3890,6.9907
1307,230.16,-4.63,1.0790,14.6522
1308,251.94,14.10,0.3667,4.9953
1309,21.32,-43.89,0.1309,2.7879
1310,248.24,109.89,0.4939,6.4697
1311,218.68,12.78,0.9063,10.5556
1312,54.73,-35.82,0.4142,6.9882
1313,232.17,55.67,0.5801,9.6020
1314,254.21,-18.50,0.5713,9.3367
1315,264.09,-4.37,0.8786,12.9080
1316,282.89,43.44,0.2349,3.5008
1317,261.61,-3.85,0.5922,8.3535
1318,253.10,-9.18,1.0551,17.9642
1319,235.96,32.44,0.4574,6.0946
1320,231.21,13.14,0.5116,5.6477
1321,17.30,-22.32,0.1800,2.4050
1322,301.81,39.39,0.5135,5.1852
